rowguid,ModifiedDate
{4565C5D7D1E64583B0EE90C0D6598DAE},20171213 13:22:51.647000000
{847279709F6541A8948574ED0161409A},20171213 13:22:51.710000000
{54CA92CAAF7E4BC791CD482B36F5F6C3},20171213 13:22:51.757000000
{69655FADBD6F4D9A95ED06CACE24ED83},20171213 13:22:51.803000000
{48CCB24BAAC6456A829A68D622B90E1D},20171213 13:22:51.850000000
{5AC4C72368BC430AB88F81071AD7BBD9},20171213 13:22:51.913000000
{0207CFCBCC244159B7176F6C08D8CFDF},20171213 13:22:51.960000000
{89BF6CEBE0EE47A7BF293C87D7A9B5DD},20171213 13:22:52.007000000
{B992DC3F8EBB4EF08D5F8421356EB02F},20171213 13:22:52.070000000
{9C972EA31E3D426B9CBEE414FB681F09},20171213 13:22:52.117000000
{1820C3AFF37447258C5A69E011B113B7},20171213 13:22:52.163000000
{34D472602AA144B4B7B73BD51A735341},20171213 13:22:52.223000000
{075D03B8897643729A945D9868E906B1},20171213 13:22:52.270000000
{C9EDF81EEA294FC4A3C821313A53BFC6},20171213 13:22:52.320000000
{2FEABB8C502A4C74B359010D97C3029D},20171213 13:22:52.380000000
{20DB55C230854AEE81341BCA3EA00019},20171213 13:22:52.507000000
{97F50CE94B8040E5ADAA87B26543EE58},20171213 13:22:52.570000000
{AA47779C24F74B678F3D11D5D446A4B0},20171213 13:22:52.617000000
{F09C09710F0342D38EB10AE235610DD6},20171213 13:22:52.927000000
{6997B4F530D442828023FB854C5637EB},20171213 13:22:52.973000000
{248FD5673A244B839F3579F2EE73D1D2},20171213 13:22:53.020000000
{651830FD80214EE7BD41B292EC2BA6F2},20171213 13:22:53.083000000
{E1B6825ED0034540AD3DEBE223398FDB},20171213 13:22:53.130000000
{73AC79A19B0E431AA07533DA8E5620F9},20171213 13:22:53.177000000
{DF3DF11196B6490AAD56F60AB9DEE3FC},20171213 13:22:53.240000000
{3869599BB68346CD883BEE6177498D81},20171213 13:22:53.287000000
{77CA39791A764AD29329AD24E772C9C9},20171213 13:22:53.350000000
{4982B597F88641FF917031B54226A4B9},20171213 13:22:53.397000000
{55A97D7EBD7F4F82AF093ACA7CA96910},20171213 13:22:53.460000000
{24EA97D9DD1C4DE593963678CB0BCDDC},20171213 13:22:53.507000000
{EDB11B339D284B3782D31DD9B5742CE7},20171213 13:22:53.553000000
{36C31FF17AED4644BDEAB757FF47D331},20171213 13:22:53.617000000
{7A704ABB52F749BA91444B8205E580C8},20171213 13:22:53.663000000
{6FE88A60E4AB424DA879F1950BE2CB0D},20171213 13:22:53.723000000
{03EAA94822184D97BFC33C6183BAC7E0},20171213 13:22:53.770000000
{1B0D64BFF82144D5BE29D5634D06C8A7},20171213 13:22:53.820000000
{6B7F0AF9436A4BD0820F3724DE7D6CF4},20171213 13:22:53.867000000
{C491B77E8ED945849C61F4F0BB33E121},20171213 13:22:53.927000000
{693054BAAB0F49EEA92A88BFBF81D4B7},20171213 13:22:53.973000000
{28F064922B7B45798849DC9B3F7DF0AC},20171213 13:22:54.020000000
{82AF9093E19445A69CC2C515C793CA95},20171213 13:22:54.083000000
{31187E111F554627920686498204B41E},20171213 13:22:54.130000000
{DB0656FF622A4773B66DDE52C66167D1},20171213 13:22:54.177000000
{B1AAC5A0EBEB4B2086D5B30391E96721},20171213 13:22:54.223000000
{DBC86B2A612248C384DBEAB7D55C19B7},20171213 13:22:54.287000000
{E7C9A5EF2F4F41979E8AC96993E70E3E},20171213 13:22:54.333000000
{04B58C27991B48888BA7B4CDEA065484},20171213 13:22:54.380000000
{2C6B7A13738A4D8388F95B1A4E925D43},20171213 13:22:54.443000000
{D73C313B166C464896BBE5AB59655616},20171213 13:22:54.490000000
{83D2394874504BCBB37EAC0A94C27AB4},20171213 13:22:54.537000000
{24E6F5F882CD40649F9D6DDB795CDDD6},20171213 13:22:54.583000000
{D25E52E9B2D74FFFA9424D2EFA2A4312},20171213 13:22:54.647000000
{333CCE634AAA4C15A5D5D524A6E62B84},20171213 13:22:54.710000000
{6F0FB478BFB1494EA4A429307E57A441},20171213 13:22:54.880000000
{9CA12D050EB9479EABF5320F75ED48FD},20171213 13:22:54.943000000
{85A155817B0343089B131DC956892FEB},20171213 13:22:54.990000000
{5C797AA3B270488DBC71CE6074897FDA},20171213 13:22:55.037000000
{FC54BFFF296147E69783E24475CAF221},20171213 13:22:55.100000000
{E0C2FD6F4CB94233A42F69CB5FBC04C3},20171213 13:22:55.147000000
{19F388A7716948D59E40C4B1947E7C63},20171213 13:22:55.193000000
{83D108CD8D9A453C81EE55D2F4212047},20171213 13:22:55.257000000
{5FC54BBD3D934DA187467E5898C36987},20171213 13:22:55.303000000
{2F9112ADCCE3400D8927580168EA67C9},20171213 13:22:55.350000000
{A80D45D47AD348AB83FD4D27E685361A},20171213 13:22:55.413000000
{376ECD9701C649A7B8FA26014B9EF019},20171213 13:22:55.460000000
{FBF4F8CF6AF144A389B3EF72CB38FCA8},20171213 13:22:55.507000000
{5C793F1CABC64611B64665C41CD93634},20171213 13:22:55.553000000
{D5B69D21312E489DA5BE92D6AD76CD08},20171213 13:22:55.617000000
{2ACE6670BFFD4D6388116A9D36BC3418},20171213 13:22:55.663000000
{FB5B90CC56614B1FB0AF79BEAFA2EA46},20171213 13:22:55.710000000
{587E41A7A69147FBB5CC25D9146A3251},20171213 13:22:55.770000000
{C7743D83B3544AF6ABBA812E903B165F},20171213 13:22:55.820000000
{C2E9D750127147B199F75EE5134324D4},20171213 13:22:55.880000000
{9C2652F5B7EB49A8A7E1AA3B22263C89},20171213 13:22:55.927000000
{471DA25D3C0D4824A75B93CE8EEAAC45},20171213 13:22:55.973000000
{C093DE2E5E854CC885193AB61433BEDD},20171213 13:22:56.037000000
{A4ED5CFD844E4071A29683D22BD885B3},20171213 13:22:56.193000000
{0D9A8D69546346CF9EAB36B3601D71A8},20171213 13:22:56.240000000
{2D320F7127C44A66822E73B93F1D1143},20171213 13:22:56.303000000
{17F7B90A51284FD593A2F432B7B23FC2},20171213 13:22:56.350000000
{4ABFE40CE59E48EB877B942CDE7AB614},20171213 13:22:56.397000000
{DF59493B13DE4193A2007DA0AB1BFB13},20171213 13:22:56.443000000
{22564AE31F844BC4BC5929230CF5B480},20171213 13:22:56.507000000
{45A28D4FFDFF4AABB221E395A93FA1B1},20171213 13:22:56.553000000
{46AFA54335BB448D96391A25C30B3859},20171213 13:22:56.600000000
{3FD57F8A1B3546629C116259923204BA},20171213 13:22:56.663000000
{299783FEEAD8471F939570AB77254F51},20171213 13:22:56.710000000
{5AB09DDC9A2047CE89293AC3810EF950},20171213 13:22:56.757000000
{8DE7ACF7C8AD42A78EADB6F62D941A01},20171213 13:22:56.803000000
{CAAF57E89BED42CB93847892A47FAF89},20171213 13:22:56.867000000
{F7DDA670B8964FC6B469DDD1CBD23D94},20171213 13:22:56.913000000
{6550238B22F54F87B412A32FC581F44E},20171213 13:22:56.973000000
{D98489F2AE7E4917A8857799B1329506},20171213 13:22:57.020000000
{4854357697914C818AB5316722DCE3ED},20171213 13:22:57.083000000
{8C02646A96D849A6A73C8AB7E8355B20},20171213 13:22:57.130000000
{39D47437DA0D489C82DA8588FFC5CCF4},20171213 13:22:57.177000000
{25FD65084B894C0A9B4D90B9D85B1D92},20171213 13:22:57.240000000
{5CA6F31BDF0D42DDBD2F29CE832551D0},20171213 13:22:57.287000000
{0B57299CA82D4049A25D5E2AF4DCEE1F},20171213 13:22:57.333000000
{774A10C0D6D04964A7C84F26FF2E8C3C},20171213 13:22:57.397000000
{B0DB22CC8F8D45F7B3F2440C6B9FF2F2},20171213 13:22:57.443000000
{0CDAC24E05B94BC9B9AC7FBE44A7EEC3},20171213 13:22:57.507000000
{15680D0EF60F494DA8ED42C78582A7C9},20171213 13:22:57.570000000
{71CC63B8220C492B83B1438B34290D0C},20171213 13:22:57.617000000
{9C951757E9EA4274B1126E558685FA40},20171213 13:22:57.677000000
{AC1C5A9C127C4925BDCDD7A471BD3039},20171213 13:22:57.723000000
{069850B13ABD470B8A921F65A1CA80EC},20171213 13:22:57.770000000
{E59180A8C5DA46D4BC3CB2AA5A4D8E7E},20171213 13:22:57.833000000
{5ACCCC509703418184FF5DEB449568D0},20171213 13:22:57.880000000
{0547788EBC83475CA93D5637BF737476},20171213 13:22:57.927000000
{7130E0EC78FD45ACB36E88CF459E1213},20171213 13:22:57.990000000
{39FD5BF4151441148E3622CBC6F295BE},20171213 13:22:58.037000000
{FD65690838BF4A23AC8B49916A31CAC8},20171213 13:22:58.083000000
{33E59BECBC954A24AD686A118445909B},20171213 13:22:58.147000000
{F5565274A5EB4CB7B22332BE8A5AC48E},20171213 13:22:58.193000000
{72CBA9AECF9944E0B3A3838329F14CCF},20171213 13:22:58.240000000
{35509B6B26D1470F81BB732A09D3DDEB},20171213 13:22:58.303000000
{350592071FC64676B872798C967DCFEF},20171213 13:22:58.350000000
{0626939109AB458FADD0AFB9A671F477},20171213 13:22:58.397000000
{2C4EECAE21FA4736AF1B28D7D5BC52BB},20171213 13:22:58.443000000
{50540BA79277498B86AF137AC40DDEF6},20171213 13:22:58.507000000
{6ED8EC12188C42F3883E71563120F4C0},20171213 13:22:58.553000000
{0AB5A4324AE943ABA999AFD803C7C9DC},20171213 13:22:58.600000000
{98AC8245E5A24E23AB73B6D7573410EF},20171213 13:22:58.647000000
{C01659B370FA48CABA7C465140D02130},20171213 13:22:58.710000000
{4FCB61E80A054A9B85F2C654498C304A},20171213 13:22:58.757000000
{9DB6355D30A74D119A7CF8F1EB681374},20171213 13:22:58.803000000
{3328DA3131074A5D9565C271349EAC37},20171213 13:22:58.867000000
{2E5D828BAF0E4CDBA9A601380E66D04C},20171213 13:22:58.913000000
{D4B6D7BF038446E3B83FB5E675C81233},20171213 13:22:58.960000000
{E004C0B4D38C43B0A84DD4E4FCA46380},20171213 13:22:59.020000000
{6F76EB71C46247FD96F95ADF0B38CE4C},20171213 13:22:59.070000000
{74A73958DDF34A9F8F3198EC5B1F1500},20171213 13:22:59.130000000
{8DA68EB355EC46DDA350FAD6F2F36095},20171213 13:22:59.320000000
{239AD8DB28B94BD090A530167E3BF2CD},20171213 13:22:59.367000000
{80648D82FFF74E15B9876AA8DD1BE116},20171213 13:22:59.427000000
{284FDEC8ED134085B0D63EC52AD72514},20171213 13:22:59.473000000
{C1EA2010AC35452AB3345C3127C11563},20171213 13:22:59.520000000
{35E660A399784DC69FAF1AB0250D73A4},20171213 13:22:59.570000000
{91BCE42B4CBA4F36873E009536585FF6},20171213 13:22:59.630000000
{2159F44B02464F4385A715905EF248CD},20171213 13:22:59.677000000
{09CE0A90D8524539BEFC0BBA4DB6E31E},20171213 13:22:59.723000000
{9839C532C995425B826B0D33F6301475},20171213 13:22:59.770000000
{212BAEE4CD044C66803A63D72CC3DE04},20171213 13:22:59.833000000
{339C851FB3144E7B84FF2EB755656668},20171213 13:22:59.880000000
{E7227F16402E42079BC11FF413DD5C04},20171213 13:22:59.927000000
{3901F9EEBC654D14864BA7859B02D2ED},20171213 13:22:59.990000000
{55D17E1536744027B80213139BFCD6B8},20171213 13:23:00.037000000
{2E8E4D43DB3D43CDB97D4B3DFA97CA86},20171213 13:23:00.083000000
{B32BBBB3E7EE4F6E8542F748D83DDA6F},20171213 13:23:00.147000000
{B4489D9A6DBF496985A4973B38AD0AEE},20171213 13:23:00.193000000
{C3A00A9472FC4BA4BDCF6A579038F910},20171213 13:23:00.257000000
{F96B4E3221EB41A08BCB73E52D3C9808},20171213 13:23:00.303000000
{F06BD550A67645E9B7E757EF53B04B59},20171213 13:23:00.350000000
{449E52A93ED2409083C82722CDA727AC},20171213 13:23:00.397000000
{D809C6DAE7314E8AAA18665F9E534310},20171213 13:23:00.460000000
{E3D35F1AD818453E9BFE402D46E5059B},20171213 13:23:00.507000000
{ACF80C31FF8B4E4F8C96C2594A8AA3E8},20171213 13:23:00.553000000
{9835F8D7386944D8BC21DFF172267A55},20171213 13:23:00.600000000
{48CB6088754D4AFA83B17AB8E0B2561D},20171213 13:23:00.663000000
{CE64160D37CC41AEB8DB0B39BDC9D49F},20171213 13:23:00.710000000
{E1D388CA696C4139951CA0079B111301},20171213 13:23:00.757000000
{EACA9AD0A7A14A98BB16D6DAC5B4C247},20171213 13:23:00.820000000
{BFED20DBEAA24493BDD867D3731635BA},20171213 13:23:00.867000000
{8C9B361377AD4F66B856AAB9E57A82B4},20171213 13:23:00.913000000
{5B0A7D9BFBA947B4BFEA2A4AD9A0B477},20171213 13:23:00.960000000
{9E7A1F0CF7D64498A8F51AE3337A390C},20171213 13:23:01.020000000
{05A921D5275A48F790B4B09C7748E909},20171213 13:23:01.070000000
{E65801BE8D1F48C5A5B43A4B66C27528},20171213 13:23:01.117000000
{2D39EBB0F45A436D9837F5CBDF8629CB},20171213 13:23:01.177000000
{00D7198F995F4CA09964FE9938FA5064},20171213 13:23:01.240000000
{FB15BADF39AE4991B70E91A95B95C387},20171213 13:23:01.287000000
{B1C7AC53A996416C8457B4A49B4F088B},20171213 13:23:01.350000000
{98385D8996134D9EA984BEAE9B574D65},20171213 13:23:01.397000000
{F93966EF764C4DC4903B91DEFA3D7A12},20171213 13:23:01.600000000
{D77D037E4AAB493286CC2BE92DF6A958},20171213 13:23:01.663000000
{C69378E43D7A41A19DFB446C20D1BE53},20171213 13:23:01.710000000
{654779007219423B993558261A2E63F2},20171213 13:23:01.757000000
{425F1411DF2B4B619D882EB26CCF303B},20171213 13:23:01.820000000
{23680E1DD3CB4622AA7415C09AB1CF38},20171213 13:23:01.867000000
{375CB49FA33A4D4CA37C02AF55F4FC15},20171213 13:23:01.913000000
{75DEE15FF51748A79C1DA2C99E77EDB0},20171213 13:23:01.960000000
{34AD22603B1D4FBB88B83C687FCC3218},20171213 13:23:02.020000000
{394ACC285B174A9282E75A96027435D8},20171213 13:23:02.070000000
{42DC4992E5D54ECE85D2A1C597547527},20171213 13:23:02.117000000
{378B2FF03C414203BA27DAFED9EF7E3B},20171213 13:23:02.177000000
{C8C2486D0A8A4ECCA0699A88F951FAA9},20171213 13:23:02.223000000
{1B5D65BA78CF4D88B98DF31228DCF51E},20171213 13:23:02.270000000
{92A77B1FFB5C43C281FD7ABE4EDA2B77},20171213 13:23:02.333000000
{6149ECA68E10406BA309E126D89EF9B9},20171213 13:23:02.380000000
{658AAE83F06F42C99EADA8B6E3015E23},20171213 13:23:02.443000000
{2A3EB710B4C44471B03ED2732C909609},20171213 13:23:02.490000000
{E249EBB1F97941E19FA94F142FDEA127},20171213 13:23:02.537000000
{219144A92CA448C3B5CE8D0E9381FEA3},20171213 13:23:02.583000000
{DF5EBCB5BADB4C34BE86982CD19A7E5D},20171213 13:23:02.647000000
{61FA1A4110FE4231AC75DF74C9152A43},20171213 13:23:02.693000000
{F2199142786844848C41858805C403DE},20171213 13:23:02.740000000
{0380FA560FE7428A97BF292C38A790E5},20171213 13:23:02.803000000
{E450D07150314C27A4DCA9F276ADB638},20171213 13:23:02.850000000
{A618F6AC17A243EAAA13340878CF4086},20171213 13:23:02.897000000
{0E7C961688704292ACA8A4FDF3F04D8C},20171213 13:23:02.943000000
{C1A046E0ECB9402E900E477B21FBCDC4},20171213 13:23:03.007000000
{6FDBA238118F45C687C544CCBEBAEFCB},20171213 13:23:03.053000000
{0A39EEB3AA3F405889FDA8F5495C2202},20171213 13:23:03.100000000
{C46905A82ADB4A7EA3DD8ADB4FEED877},20171213 13:23:03.163000000
{317EA946A26C44389C8D5F40E8EF6BC4},20171213 13:23:03.210000000
{793E3D3CE4884953B3DA45DC7FDE5E00},20171213 13:23:03.257000000
{88FB0584A9E2483AAEA6CC244C52A51F},20171213 13:23:03.320000000
{5AF61E44513D494AAEEC420C89F9D03E},20171213 13:23:03.367000000
{CB9CE0C428B14850A403A97102C940CE},20171213 13:23:03.413000000
{0B613A0FEA2E4D7B9BB8AF6B47913A19},20171213 13:23:03.460000000
{5FE58E617D834574850B4FD2B287DEDC},20171213 13:23:03.520000000
{C39829A7737A4BE1A8304F2BB373357A},20171213 13:23:03.570000000
{455C3EF0CF89429F9514F352B155A16D},20171213 13:23:03.630000000
{C92FC0FF33B449BA9A2FCB6DA3604642},20171213 13:23:03.677000000
{2B150EC7EC4A495DB869D8D2C8AB69A9},20171213 13:23:03.723000000
{8A2D08BA83DC4BF48DF0D3A53756C8B1},20171213 13:23:03.787000000
{E711911A952042D198924A995A3806C7},20171213 13:23:03.833000000
{E478BF578FFB4934BA7BC5F666A3535E},20171213 13:23:03.880000000
{D0472D2E75DC4E5C9B678F035E8093C9},20171213 13:23:03.927000000
{5EB2559E3A374081A672579DCAC6CB67},20171213 13:23:03.990000000
{C86EE25304964009A79580240FD3765B},20171213 13:23:04.037000000
{5B7392ACC86348FF99BC360AB93BDBAC},20171213 13:23:04.083000000
{E33CC1AF307B4DF2999D7395D439D5E0},20171213 13:23:04.147000000
{5D1B1DC0287E4319A105E351B0F19AA5},20171213 13:23:04.193000000
{EFAFF4B7BD4D4C3EB851CE0DC337A4E7},20171213 13:23:04.240000000
{A5B553C0CBD74AC4A52E3DA70894425F},20171213 13:23:04.303000000
{2E9709AC47694FBCA9B2D625B5A626E2},20171213 13:23:04.350000000
{A8165BFDC77A41D8A45F26FEC5260641},20171213 13:23:04.397000000
{B93495B7BFD5473C9CF78E2FCD197A9A},20171213 13:23:04.460000000
{AC59C133E5DC4B96BB59218A63AA2B6C},20171213 13:23:04.507000000
{E6CDD30935154FB19F7F13DFF4B3E80F},20171213 13:23:04.553000000
{CF9C88D64DAB4BBDB942531C4073DD5E},20171213 13:23:04.617000000
{C8BE8C3D3CFC4AAF8B2FD7B9D8DDF472},20171213 13:23:04.820000000
{237755838B6641348D75BE542E449645},20171213 13:23:04.867000000
{924BFFC0B88B4281BFFC088500D84BFF},20171213 13:23:04.913000000
{9728D1AF6A784052928BDBA909B32197},20171213 13:23:04.960000000
{9B9F9FCE4C194E5B83AEB420AEF12760},20171213 13:23:05.020000000
{878FA9C8D70C4B8DB4EEE4064F9759B4},20171213 13:23:05.070000000
{9D53400D5702469395AA631A04C2DAAE},20171213 13:23:05.117000000
{95CDF0C369E7432CA6D5F60FAB22DC13},20171213 13:23:05.163000000
{2CAA66DD5E6D441F94E3AADB73119788},20171213 13:23:05.223000000
{DA47BE2FECB3444EA2531CCE846546DA},20171213 13:23:05.270000000
{BDC81458C93B453983696FB8C82E229C},20171213 13:23:05.320000000
{05A3D204FD2844BF8FFE3011EFE61213},20171213 13:23:05.380000000
{39959699476B41C9BC0EC68F2365AD49},20171213 13:23:05.427000000
{EF15B98AC21B43A0A0E16F015C895799},20171213 13:23:05.473000000
{CC83278A0FA644CCA4EF4D838336DA72},20171213 13:23:05.537000000
{769E350BD24C405B80F45976ADC66F9B},20171213 13:23:05.583000000
{ADB3F792CC52499BBCED0E7541784F78},20171213 13:23:05.630000000
{CC227410C5CD4FE9841D5466DE4173C9},20171213 13:23:05.677000000
{EF5E0B8E33C0482DBAC1CFAE8BBDE043},20171213 13:23:05.740000000
{30C5EC67A5754DE2AB9BB5E520A96765},20171213 13:23:06.083000000
{AC2D46DDA8B142A2B7CC3719682A9441},20171213 13:23:06.147000000
{244FF070CB154FB28C64C7C0FA2CDDF4},20171213 13:23:06.193000000
{D9EAE73A1DB0490699C48A1D63C3F933},20171213 13:23:06.257000000
{F0DCB562F07C488FA50B3CEC7ADDAFE6},20171213 13:23:06.303000000
{1FB961A56B5643BD8831F355420F012B},20171213 13:23:06.350000000
{831E27F38165485DAA8FC067DE7A50D4},20171213 13:23:06.413000000
{B5A6F3635F2E429A9F194A362532C2CC},20171213 13:23:06.460000000
{D5C92A253C384F2A96A4537A1852D063},20171213 13:23:06.507000000
{A9D0463B01164FF092D0E4C3333F01E2},20171213 13:23:06.553000000
{449294AAAAE749959E1C959F0C5BDF59},20171213 13:23:06.617000000
{7C8861CBAD4D4BF9B953BBCE0B45F473},20171213 13:23:06.663000000
{A43ECF0B6F2148988DB0A52A1F700227},20171213 13:23:06.710000000
{3D05145F0A4C44F49C200658A0617E91},20171213 13:23:06.757000000
{21633CAED1F84732B10BE4000DC8839A},20171213 13:23:06.820000000
{E9DD2ED24FDA4D6398DA767A9B6754BA},20171213 13:23:06.867000000
{8F09C960AE034CF281714760CF40D4CB},20171213 13:23:06.913000000
{861A071748534EF2AD23B32BF49BF7D2},20171213 13:23:06.973000000
{E71803205E1E479D8E7064CEEFB970FA},20171213 13:23:07.020000000
{11487B8F0F304194BB7BFFBF37C99908},20171213 13:23:07.070000000
{30D2D7F9A05349768F75FA61FF0699F4},20171213 13:23:07.130000000
{5C52ED583FF44726931771B8CD02BF6C},20171213 13:23:07.350000000
{7AEF0FC01A3A4927995E605850394E18},20171213 13:23:07.413000000
{D1D74C92637E4B649019719D249417D8},20171213 13:23:07.787000000
{635D87AE58E94733B87992ADBBD3A42A},20171213 13:23:07.943000000
{5850D11104E141AA8C86E0A18F2C0E4F},20171213 13:23:07.990000000
{7D28D253D8E34FA4AD132776CB977FD0},20171213 13:23:08.053000000
{A32BEE52677047DDA996AB0812553FBB},20171213 13:23:08.117000000
{B16C9FC742EE431F9AD52D8D487A6202},20171213 13:23:08.163000000
{212C3B3437F8459385563410D7D66741},20171213 13:23:08.210000000
{D00D54502C62477DBD153B86E00084B3},20171213 13:23:08.257000000
{A51425917FCB4059ACF4F12C966B4061},20171213 13:23:08.320000000
{9D639D84AE494F1C96DC8E530DD1E879},20171213 13:23:08.367000000
{7CAA07E5DB2A4F3C97AB37F34D5A3F0F},20171213 13:23:08.427000000
{D715BAF7C0DC42BFA7459B4397A111A9},20171213 13:23:08.473000000
{E7F27F2E3BB24720ACB8B9CC9F1096C4},20171213 13:23:08.520000000
{4AA6C81462984800A9F01593728AF18C},20171213 13:23:08.570000000
{99E34C76B72449D393BA4DD6459F7185},20171213 13:23:08.630000000
{AC577F1386A74DBEB831EB5A5A07909D},20171213 13:23:08.677000000
{B10CDD21AF5E4B5598DC5D25599A07B5},20171213 13:23:08.723000000
{4A4FB36C0661495A896E15C06DC4BBFE},20171213 13:23:08.787000000
{98DFE89DCC0E4D84ABD419B1698062B6},20171213 13:23:08.833000000
{25757F5121064F2B838B4A52DF1B8058},20171213 13:23:08.897000000
{299CFB096CC5482882631E5A0C39F2B8},20171213 13:23:08.943000000
{BCE238CBF74D431CB4E75E44EFB6D974},20171213 13:23:08.990000000
{463B6D30059A4FFAAB8A1622A96D6ED3},20171213 13:23:09.037000000
{E44F832D9237498CACD4DDA36B96033E},20171213 13:23:09.100000000
{95A8BED1F47B4EB0B2EF8C7C94F83F63},20171213 13:23:09.147000000
{272B0220B530459AB61E24CAE1514153},20171213 13:23:09.193000000
{E5780434686F4986A4DEED53B312646D},20171213 13:23:09.257000000
{EA520FDA9D1A4E659D1E6DE42FF7ACBE},20171213 13:23:09.303000000
{A2237DCC1E68485CB151B30A5B427BBE},20171213 13:23:09.350000000
{A8A569111D64406A97B5784FB04EF587},20171213 13:23:09.413000000
{C17AFB98938C4A6C96D766BA23C8D403},20171213 13:23:09.460000000
{6F01B421B4D0431A9690972AF6BB5E3D},20171213 13:23:09.507000000
{9D138B61EC3B471FBA4C2CF96D0D750F},20171213 13:23:09.553000000
{BC3A7DF78D0440858E2F55EE69B7542B},20171213 13:23:09.617000000
{1263F0F17FB8490AB136D50F0AB6E262},20171213 13:23:09.663000000
{59F636FED5A640C0A8F600F18EFDFF5D},20171213 13:23:09.850000000
{AAA3509818754AE4BF1A732CF921BBC8},20171213 13:23:09.913000000
{6264FF1607164C0CAA617F0C6C6BCA4C},20171213 13:23:09.960000000
{69540414BC9F4471A4F2174D2AE18D86},20171213 13:23:10.020000000
{97A64FA515EA4B07AA31BDE9EBBE43F5},20171213 13:23:10.070000000
{5FC9C261907F42D9877AEA1CA077E0CB},20171213 13:23:10.130000000
{B2C8ECEFEB97433284883A5028818C8C},20171213 13:23:10.177000000
{BF823BA727404A399189076F067A3885},20171213 13:23:10.223000000
{43B7E59E08A54219B12F0F4F2EDDE49B},20171213 13:23:10.287000000
{90B1069458964CDA82E82B1B323AEF17},20171213 13:23:10.333000000
{8C6C0E60C12343E48364A021E8A7D141},20171213 13:23:10.380000000
{8C35EB91CE75412BA42BA1892AE5C270},20171213 13:23:10.427000000
{8216E0B6CCAA4613B3347FA250C904A7},20171213 13:23:10.490000000
{608554B6903F4C27AD74F64830F2A1A8},20171213 13:23:10.537000000
{A2D0625F3DB946849D9C0A6283EDD64E},20171213 13:23:10.583000000
{0CC9B34BADAC43E29B75759EF9E6FE88},20171213 13:23:10.647000000
{73285FC60D834D7F90A546E26BE53E0F},20171213 13:23:10.693000000
{3739E31DE2D04D0A982D6B875F2C71E4},20171213 13:23:10.740000000
{54A69960F104469C86B524932DC98726},20171213 13:23:10.787000000
{AAFBD454C5B044BE8B54B1245E970A37},20171213 13:23:10.850000000
{1CCC42EEB5764857843114F2D134E9E7},20171213 13:23:10.897000000
{139B99C5077D4928B3E974FF5AFCE281},20171213 13:23:10.943000000
{A5221BB52B7140D9831134BDCB703A9E},20171213 13:23:11.007000000
{D83E675F1ABE48D282A612944CA1D1F1},20171213 13:23:11.053000000
